"","Student_ID","Baseline_Score","End_Year_Score","School","Gender","Guardians","Guardian_Relationship","Guardian_Relative","Guardian_Marital","Last_Year_School_Attendance","Urban_Rural","County","HH_Income","FreeSchoolLunch","Year"
"3181","3181",4.83716762475443,96.6201716799215,2,1,1,0,0,0,1,0,1,19501,1,2014
"3182","3182",80.1318214466958,132.770821823548,4,2,2,1,1,1,0,1,2,14048,1,2014
"3183","3183",62.427819595218,148.53019518741,1,2,3,1,1,0,1,1,0,15729,1,2014
"3184","3184",159.237471216025,217.915285157515,8,2,3,1,1,1,1,0,4,17529,1,2014
"3185","3185",61.9953947203679,113.229692876999,8,1,1,0,0,0,0,1,4,15360,1,2014
"3186","3186",136.54993672114,148.462679747637,10,1,1,1,1,1,1,1,5,21703,0,2014
"3187","3187",34.4185944098801,100.341140592881,8,1,1,1,1,1,0,0,4,14679,1,2014
"3188","3188",7.38398675924896,50.4453836745958,1,1,2,1,0,1,1,0,0,11674,0,2014
"3189","3189",14.248155509138,90.5468754411116,10,1,3,0,1,0,0,0,5,18174,1,2014
"3190","3190",98.5654624187481,165.600687979374,9,2,3,1,0,0,0,1,4,10350,1,2014
"3191","3191",51.5029536743434,122.706331019124,5,2,1,0,1,1,0,0,2,10545,1,2014
"3192","3192",7.514921247792,62.0704447979708,2,1,3,1,1,1,0,0,1,10417,1,2014
"3193","3193",129.081862887635,154.958923284068,1,2,2,0,1,0,1,0,0,14943,0,2014
"3194","3194",90.2559815375701,153.491859354454,9,2,2,0,1,0,1,1,4,10871,1,2014
"3195","3195",72.1358981389854,103.213425086193,9,2,2,0,1,1,0,1,4,16820,0,2014
"3196","3196",97.5823103880142,167.038243932281,6,1,1,1,0,0,1,1,3,22374,1,2014
"3197","3197",34.1257866840278,107.135959963559,10,2,3,0,0,1,1,1,5,16272,1,2014
"3198","3198",70.6913848116081,103.093885334292,8,2,1,1,1,0,1,1,4,10397,0,2014
"3199","3199",25.7221730953017,79.1076645298306,9,1,3,1,0,1,0,0,4,11434,0,2014
"3200","3200",69.7871465839952,100.372731587078,8,1,3,0,1,1,0,0,4,23987,0,2014
"3201","3201",173.871309331328,183.790266471156,7,1,2,1,0,0,0,1,4,13166,0,2014
"3202","3202",93.2405272162807,133.697914425329,3,1,3,1,0,1,1,0,2,20546,0,2014
"3203","3203",69.0723098753829,99.6578737248978,5,2,3,1,1,0,1,1,2,22531,0,2014
"3204","3204",84.3877973765238,122.416715028654,5,2,2,0,0,1,0,1,2,16074,1,2014
"3205","3205",61.4840800212379,133.574043057129,7,2,2,1,1,1,0,0,4,21656,1,2014
"3206","3206",61.1979693984879,81.2568738956255,7,2,1,1,0,1,1,0,4,15471,0,2014
"3207","3207",42.9128697935411,111.849598065908,7,1,2,1,1,1,1,0,4,14048,1,2014
"3208","3208",32.2411873968082,78.9514187383146,8,2,1,1,0,0,1,0,4,12909,1,2014
"3209","3209",26.976068512908,91.8971126677367,3,1,1,0,1,1,0,0,2,16705,1,2014
"3210","3210",53.4910236201923,131.842279829726,6,1,3,1,1,1,0,1,3,15595,1,2014
"3211","3211",13.3517772908051,110.268366566981,5,1,3,1,1,1,1,1,2,19691,1,2014
"3212","3212",75.2639082752418,90.1637996704592,9,1,1,0,1,0,0,0,4,16232,0,2014
"3213","3213",15.5371835872481,107.374974983588,9,1,2,0,1,1,1,1,4,15304,1,2014
"3214","3214",114.172936410599,160.860018313308,5,1,1,0,1,0,1,0,2,12683,0,2014
"3215","3215",78.5969863504423,116.416808705989,3,1,1,0,0,1,1,0,2,18059,0,2014
"3216","3216",158.28168755956,218.094202444311,3,1,2,1,1,1,1,0,2,12295,1,2014
"3217","3217",31.1466401650496,104.044909441778,3,2,2,1,1,0,0,1,2,19454,1,2014
"3218","3218",87.2755507039233,148.74460798876,5,2,3,1,1,1,1,1,2,19632,0,2014
"3219","3219",54.7450050788173,115.767073493109,5,2,3,1,0,1,0,0,2,19092,1,2014
"3220","3220",50.5473883115088,116.251241683674,3,2,3,1,1,1,0,1,2,10361,1,2014
"3221","3221",53.8498051514941,106.768402307141,4,2,1,0,0,1,0,1,2,20267,0,2014
"3222","3222",46.2514043311593,124.30992893992,5,2,1,1,0,1,0,1,2,12020,1,2014
"3223","3223",21.8098181053746,58.903138989775,6,1,3,1,0,0,0,1,3,15552,0,2014
"3224","3224",183.306049032877,193.6431824181,2,1,1,0,1,1,0,1,1,13260,1,2014
"3225","3225",90.2189674137187,154.811651373955,4,1,1,0,0,0,0,0,2,20690,1,2014
"3226","3226",65.4936744251577,95.8155820938356,3,2,1,1,1,0,0,0,2,10603,0,2014
"3227","3227",168.117576965874,223.645529372901,9,1,1,1,1,1,0,0,4,22109,1,2014
"3228","3228",12.8599769851851,46.6596730783046,5,1,2,1,0,1,1,1,2,13819,0,2014
"3229","3229",19.423835346592,70.0245217852968,5,2,1,0,0,0,0,0,2,14928,0,2014
"3230","3230",100.895286926933,181.409390381086,9,2,3,1,1,1,0,0,4,22553,1,2014
"3231","3231",7.22268927261638,58.8510689399163,3,1,2,0,0,0,1,1,2,13566,0,2014
"3232","3232",64.1303979285022,119.06797950822,2,2,3,0,1,1,0,0,1,20526,0,2014
"3233","3233",11.8359004806257,64.9133622567929,6,1,3,1,0,1,0,1,3,23493,0,2014
"3234","3234",6.61453239295287,60.5608820009204,1,2,2,1,0,0,0,0,0,10571,1,2014
"3235","3235",126.967625753812,152.720286579158,8,1,1,1,0,0,1,0,4,23245,0,2014
"3236","3236",100.939573982312,121.324518311205,7,2,2,1,0,0,0,0,4,23046,0,2014
"3237","3237",72.6204262569749,130.988344425028,5,2,1,1,1,1,1,0,2,20113,1,2014
"3238","3238",199.8813803757,208.929411185503,5,1,3,1,0,0,0,1,2,21226,0,2014
"3239","3239",71.9962221535458,122.823283024937,9,2,1,1,0,0,0,1,4,15667,0,2014
"3240","3240",39.4620798675673,76.0469078255597,8,2,3,1,0,1,1,0,4,12892,0,2014
"3241","3241",15.394597922548,52.8797440769175,4,1,3,0,1,0,1,1,2,11180,0,2014
"3242","3242",59.7271102199302,99.3508635139442,8,1,1,0,1,1,1,1,4,17775,0,2014
"3243","3243",75.1479358679043,148.395945933777,3,1,3,1,1,0,1,0,2,21797,1,2014
"3244","3244",122.788562526604,163.790496321543,8,1,3,0,1,1,0,1,4,22564,1,2014
"3245","3245",73.7807207566193,130.036714957058,3,2,3,0,1,0,1,0,2,22388,1,2014
"3246","3246",139.953139039388,173.295177756818,8,2,3,0,0,0,0,1,4,15857,0,2014
"3247","3247",226.450869815898,208.123077767045,3,1,2,0,0,1,0,0,2,10126,0,2014
"3248","3248",36.7743173687478,88.5788579028745,8,1,1,1,0,0,1,1,4,16580,0,2014
"3249","3249",100.902813527104,166.406621746338,8,2,3,1,0,1,0,0,4,23543,1,2014
"3250","3250",41.8705047919741,114.223019865857,5,2,3,1,0,1,1,0,2,16454,1,2014
"3251","3251",9.16526161591197,67.4323174831469,4,1,1,0,1,1,1,1,2,15824,0,2014
"3252","3252",62.5626549923653,98.3881011392773,7,1,1,1,0,0,1,1,4,11619,0,2014
"3253","3253",33.0543221235168,83.3716150511659,9,1,2,1,0,1,1,1,4,14851,1,2014
"3254","3254",56.9539037053336,102.230191775453,10,1,1,1,0,1,1,1,5,23494,0,2014
"3255","3255",81.6050972048681,104.631923098273,7,1,3,1,0,1,0,1,4,19244,0,2014
"3256","3256",119.143968230929,165.598547561114,6,2,2,1,0,1,1,0,3,10605,1,2014
"3257","3257",105.458290545801,154.41186784713,7,1,2,1,0,0,1,0,4,21107,0,2014
"3258","3258",53.7262590744875,113.904367168407,4,2,3,0,1,0,0,1,2,17398,1,2014
"3259","3259",21.510163177177,115.853105753395,8,2,2,1,0,0,1,1,4,23729,1,2014
"3260","3260",6.73082081965014,72.7966888301826,4,2,3,1,1,0,1,1,2,12271,0,2014
"3261","3261",7.99516925041071,100.399978631925,4,1,1,1,1,0,1,0,2,23071,1,2014
"3262","3262",40.7423885287295,102.022342841405,2,2,2,0,0,1,1,0,1,10455,0,2014
"3263","3263",33.7748347412237,65.0087793820576,8,1,3,1,0,0,0,1,4,10168,0,2014
"3264","3264",82.6054434811009,162.637868128777,4,2,3,1,0,1,0,0,2,18341,1,2014
"3265","3265",116.571120858683,159.276965721454,4,1,3,1,0,1,0,1,2,23307,0,2014
"3266","3266",59.1428058925421,135.958481451857,5,1,3,1,1,0,1,1,2,10817,1,2014
"3267","3267",229.245595659792,242.483875169893,3,2,1,1,0,1,0,0,2,21785,0,2014
"3268","3268",30.0956739205723,102.013006678804,5,1,1,1,0,0,1,1,2,18514,0,2014
"3269","3269",73.9398460735339,104.049196505627,3,2,1,0,0,0,1,0,2,15409,0,2014
"3270","3270",43.1205088792708,97.8733259769409,4,1,3,0,1,0,0,0,2,22767,1,2014
"3271","3271",63.2524491156931,117.737044900635,3,1,2,1,0,1,1,0,2,21709,1,2014
"3272","3272",72.4272212129862,114.172830928511,6,2,3,0,1,1,0,1,3,18739,0,2014
"3273","3273",35.0021511124174,99.0128235647125,8,2,1,1,1,1,0,1,4,15007,0,2014
"3274","3274",3.12619709573776,87.0463048328597,10,2,3,1,1,1,0,0,5,19264,1,2014
"3275","3275",1.46899227996531,51.2360668532955,8,1,1,1,1,1,0,1,4,21237,0,2014
"3276","3276",125.702957883964,148.691985593088,1,2,3,0,0,1,0,1,0,18189,0,2014
"3277","3277",86.5421672473552,129.286361637084,3,1,3,0,0,1,1,0,2,20619,0,2014
"3278","3278",5.30577010349007,65.352552064116,6,1,3,1,0,0,1,0,3,21513,1,2014
"3279","3279",21.1661504301975,93.8207179968701,6,1,1,0,0,1,0,0,3,20209,0,2014
"3280","3280",48.0869703598458,132.457429443994,2,1,1,1,1,1,1,0,1,18506,1,2014
"3281","3281",102.990669892364,134.827407550608,8,2,2,1,0,0,0,1,4,10161,1,2014
"3282","3282",126.443999914914,157.503162012427,1,1,2,1,0,0,0,1,0,23581,0,2014
"3283","3283",0.414027356920298,93.5679891832568,7,2,2,0,1,0,1,1,4,21782,1,2014
"3284","3284",91.4249384744406,132.202251277314,10,1,3,1,1,1,0,1,5,10873,1,2014
"3285","3285",26.8788649314347,55.8953745265162,10,1,1,0,0,1,0,1,5,11033,0,2014
"3286","3286",51.5865529715435,109.928614707617,9,1,1,1,1,0,1,0,4,18905,0,2014
"3287","3287",222.107528018848,241.487706354114,10,2,1,0,0,1,0,1,5,14753,1,2014
"3288","3288",77.1965110524191,134.240299007562,6,1,2,1,1,1,1,1,3,11079,0,2014
"3289","3289",15.6435578519162,108.792091349265,9,1,2,0,1,1,1,0,4,15378,1,2014
"3290","3290",30.2787371012073,85.2589161009094,1,2,2,1,1,1,1,1,0,22070,0,2014
"3291","3291",115.626958522752,173.406942142281,3,2,3,1,1,0,0,1,2,22218,1,2014
"3292","3292",65.9222135315578,84.5008959110173,2,2,3,0,0,1,0,1,1,11264,0,2014
"3293","3293",129.111747292879,161.129977009939,1,1,1,1,1,0,1,1,0,18436,0,2014
"3294","3294",45.3290222122114,98.6994742481439,10,2,1,1,0,0,0,1,5,10028,1,2014
"3295","3295",106.494746911302,140.126411797848,7,2,2,1,1,1,1,0,4,14097,1,2014
"3296","3296",124.211035427377,168.664518090128,5,2,3,0,1,1,0,0,2,10552,1,2014
"3297","3297",49.1043876569569,103.923325722068,2,2,2,1,1,0,1,1,1,10738,0,2014
"3298","3298",180.572858485778,182.064592800172,2,1,3,0,0,0,1,0,1,13831,0,2014
"3299","3299",28.2233029610239,65.8960533086634,9,2,1,0,1,1,1,0,4,17919,0,2014
"3300","3300",14.1289570619863,75.7267060013096,3,1,2,1,0,0,0,0,2,23281,0,2014
"3301","3301",2.90359156236279,53.1226067744698,1,1,1,1,1,0,1,1,0,12529,1,2014
"3302","3302",52.6850219351131,114.304415570047,6,2,3,0,0,1,0,1,3,16684,1,2014
"3303","3303",58.4131985129631,104.602073789932,6,2,1,0,0,1,1,0,3,18602,0,2014
"3304","3304",167.416286181676,225.461768213618,6,2,1,1,0,0,1,0,3,15285,1,2014
"3305","3305",56.2308012612901,108.230026437884,9,1,1,1,0,1,1,0,4,11567,0,2014
"3306","3306",57.8110982307325,93.6242722194808,1,2,2,0,0,1,0,1,0,10750,0,2014
"3307","3307",6.04828395051053,81.052663130545,9,2,2,1,1,0,0,1,4,23074,1,2014
"3308","3308",27.0592112604631,86.4445698033616,8,1,1,0,0,1,0,0,4,21817,1,2014
"3309","3309",129.213953245236,145.072123500111,6,2,1,0,0,0,0,1,3,22345,0,2014
"3310","3310",136.263092886913,184.232878158683,8,1,1,0,0,1,1,1,4,22296,1,2014
"3311","3311",0.15397405091349,89.3917958752636,9,2,2,1,1,0,0,0,4,17380,1,2014
"3312","3312",27.1829637144456,47.5190868298315,9,2,1,0,0,1,0,0,4,10427,0,2014
"3313","3313",179.710222058345,210.13104252935,2,2,3,1,1,0,1,1,1,23662,0,2014
"3314","3314",39.3861367218693,103.863506662468,4,1,3,1,0,1,0,0,2,23423,1,2014
"3315","3315",72.4971380321787,123.27531323504,7,2,2,0,1,1,0,1,4,18923,1,2014
"3316","3316",96.9019877536157,133.231640002698,7,1,3,1,1,1,1,1,4,13901,0,2014
"3317","3317",136.209707485981,186.914093918502,3,2,2,0,1,1,1,1,2,19194,1,2014
"3318","3318",0.188804728903002,64.6453627908935,10,2,2,0,0,0,1,0,5,16683,0,2014
"3319","3319",6.28586415965442,75.4139730718628,1,2,3,1,0,0,1,1,0,23094,0,2014
"3320","3320",78.0463657807077,125.064954235314,4,2,3,1,0,0,0,1,2,22431,0,2014
"3321","3321",166.8797264083,211.877521695269,6,2,3,1,1,0,0,0,3,23738,0,2014
"3322","3322",25.1282239048905,68.9809862082396,2,2,2,0,1,1,0,0,1,16310,0,2014
"3323","3323",113.297235774934,170.402483780649,1,1,2,1,1,0,0,1,0,11394,1,2014
"3324","3324",22.8155217877973,96.2474541907264,8,2,2,1,1,1,0,0,4,16671,1,2014
"3325","3325",101.085709320128,154.88246472171,6,2,2,0,1,1,1,1,3,13403,1,2014
"3326","3326",41.7938259457521,77.0370216783233,8,2,2,0,1,0,0,0,4,15109,0,2014
"3327","3327",224.03754793892,273.253238556713,4,2,1,1,1,1,1,0,2,22396,1,2014
"3328","3328",6.08828858502622,55.8454506429653,7,2,2,1,0,0,1,1,4,12655,1,2014
"3329","3329",106.57875881975,144.539472644867,2,1,2,1,0,0,1,0,1,16897,1,2014
"3330","3330",124.223594388963,164.714329438857,2,2,2,0,0,1,1,1,1,18043,1,2014
"3331","3331",41.669263995909,103.787462816326,7,1,3,0,0,0,1,1,4,17805,0,2014
"3332","3332",3.95251120240274,70.1212113715249,3,1,3,0,1,1,1,0,2,23978,1,2014
"3333","3333",14.8429124954719,97.5732623156964,9,1,1,1,0,0,1,0,4,18252,1,2014
"3334","3334",16.7927152113744,93.947933374715,7,2,3,0,0,0,1,1,4,23007,1,2014
"3335","3335",24.5843430198464,69.2650854454984,7,1,1,1,0,0,1,1,4,18162,0,2014
"3336","3336",117.813697749955,168.585292099469,4,2,2,1,1,0,1,1,2,22420,0,2014
"3337","3337",91.8632620531953,152.344567043152,7,2,3,0,0,1,1,1,4,18891,0,2014
"3338","3338",207.045138627728,209.794961513273,7,1,3,0,0,1,1,1,4,21904,0,2014
"3339","3339",86.460607629271,158.57754587737,1,2,1,1,1,0,0,1,0,19815,1,2014
"3340","3340",143.193800082067,172.21358737595,5,1,1,1,0,0,1,0,2,11627,1,2014
"3341","3341",155.747783271446,194.643073229899,6,2,2,0,1,1,0,0,3,22034,1,2014
"3342","3342",133.926005044163,176.563391053882,2,1,2,0,1,0,1,1,1,15802,0,2014
"3343","3343",55.2950658605747,93.4172076744576,6,2,1,1,0,1,1,0,3,10883,0,2014
"3344","3344",10.3788038365962,76.0046894231997,4,1,2,0,1,1,1,0,2,12961,0,2014
"3345","3345",237.811898947291,247.236215453198,3,2,1,0,0,1,0,0,2,13955,1,2014
"3346","3346",120.541412220432,166.642006650727,10,1,1,0,0,0,1,1,5,17660,1,2014
"3347","3347",51.4996724824072,119.100906096257,5,1,3,0,1,0,0,0,2,21132,0,2014
"3348","3348",51.404035240677,132.805149017895,1,1,2,0,0,0,1,0,0,21937,1,2014
"3349","3349",96.0959537858378,133.616472418547,4,2,2,1,0,1,1,1,2,16534,1,2014
"3350","3350",60.7839974598382,104.164035349936,8,1,2,1,1,0,1,1,4,16815,1,2014
"3351","3351",65.1063433191468,108.913836026528,10,1,2,0,0,0,1,0,5,23066,0,2014
"3352","3352",182.979453829675,230.269000734047,2,2,2,1,1,1,0,1,1,13421,1,2014
"3353","3353",177.580765499698,216.465591181453,2,1,3,0,1,1,1,0,1,11283,0,2014
"3354","3354",29.2116423128162,85.0337071752633,9,2,2,1,1,1,1,1,4,14600,0,2014
"3355","3355",31.986954915979,110.51061967382,10,2,2,1,1,0,1,0,5,13664,1,2014
"3356","3356",109.653694607485,138.08337876031,10,1,1,0,0,0,1,0,5,13591,0,2014
"3357","3357",132.527247898827,171.11240792772,3,2,2,0,1,1,1,1,2,15128,1,2014
"3358","3358",15.8469982115449,72.2555776091434,8,2,1,0,0,0,1,1,4,16281,1,2014
"3359","3359",37.6355225313922,92.8062617990004,3,2,3,1,0,1,1,0,2,12235,0,2014
"3360","3360",48.1816459564706,110.464028061146,7,2,3,1,1,1,1,0,4,22661,0,2014
"3361","3361",161.742618621245,172.136221517541,1,1,2,1,0,0,1,0,0,16043,0,2014
"3362","3362",136.774122687706,182.716780477546,9,1,2,0,0,0,0,0,4,19190,1,2014
"3363","3363",43.0330283132176,127.360522766833,9,1,1,0,0,0,0,0,4,16495,1,2014
"3364","3364",79.4870077896116,123.540329866221,4,2,3,1,1,1,0,1,2,16388,1,2014
"3365","3365",131.539694483446,158.308839477782,5,1,1,1,1,1,1,1,2,16375,0,2014
"3366","3366",13.0737616337259,89.693833374726,8,1,3,0,1,0,0,1,4,19680,1,2014
"3367","3367",104.798977474054,149.554602912121,10,2,3,0,1,1,1,0,5,11029,0,2014
"3368","3368",140.577454372862,209.655800942233,4,2,2,0,0,0,1,0,2,21630,1,2014
"3369","3369",24.3690405760726,85.3627358029688,5,2,2,0,0,1,0,1,2,22066,0,2014
"3370","3370",314.781344714565,341.277960422443,8,1,2,0,1,1,1,0,4,12973,1,2014
"3371","3371",113.624977501916,162.621606698184,10,1,1,0,1,1,0,0,5,18024,0,2014
"3372","3372",44.3104413254844,84.3271773586092,5,2,1,1,0,0,1,1,2,18452,0,2014
"3373","3373",122.647708833486,173.58188816379,3,2,3,0,0,1,0,1,2,23953,1,2014
"3374","3374",25.134384296771,100.405608126672,4,1,3,0,0,1,0,1,2,22359,1,2014
"3375","3375",56.63001485678,124.032116049866,6,1,2,1,0,1,0,1,3,18285,1,2014
"3376","3376",20.0168502998978,95.7485640502142,6,2,1,1,1,0,1,1,3,22490,1,2014
"3377","3377",119.047200745516,155.124562821119,6,1,3,0,0,0,0,1,3,19916,1,2014
"3378","3378",23.1562327521929,76.6428568585818,5,2,1,1,1,0,0,1,2,16217,1,2014
"3379","3379",53.2325617776893,114.487878843564,9,1,2,0,1,0,0,1,4,22941,1,2014
"3380","3380",47.9917585827284,104.492600692765,2,2,1,0,1,1,1,0,1,11666,0,2014
"3381","3381",66.1739967828196,135.299054817775,8,1,1,0,0,1,0,1,4,11300,1,2014
"3382","3382",3.37850450335275,79.9311027437428,7,2,3,1,1,1,1,1,4,19610,0,2014
"3383","3383",35.9116831530516,107.28726074885,4,2,3,1,0,0,1,0,2,14400,0,2014
"3384","3384",36.399770071002,119.470982911645,1,1,3,0,1,1,1,0,0,19902,1,2014
"3385","3385",72.4761021644192,127.562356947464,10,2,3,1,0,0,1,0,5,14888,0,2014
"3386","3386",75.5770334826904,116.225414686393,9,1,1,1,0,0,0,0,4,14546,0,2014
"3387","3387",20.3202912958502,70.0297968895901,7,2,2,1,1,0,0,0,4,10796,0,2014
"3388","3388",200.552095070833,218.317507715529,3,2,1,1,1,1,0,0,2,10546,0,2014
"3389","3389",2.81390837570126,48.3921876408788,6,1,2,0,1,1,0,0,3,10998,1,2014
"3390","3390",40.529884504657,76.3822531798517,9,2,3,1,1,0,0,1,4,18293,0,2014
"3391","3391",91.9524236560679,114.247850479569,5,2,2,1,1,1,0,0,2,20488,0,2014
"3392","3392",225.590772273889,251.402213219152,2,2,1,0,1,0,0,1,1,16928,0,2014
"3393","3393",82.5322039768255,115.412758935272,3,2,1,0,1,1,1,0,2,11197,1,2014
"3394","3394",61.1150927487328,137.635110170166,2,2,2,1,0,0,1,0,1,19108,1,2014
"3395","3395",66.1233075976676,131.696679894405,6,1,2,0,0,1,0,0,3,17304,1,2014
"3396","3396",57.9728581356385,101.418526084649,5,2,3,1,1,1,1,0,2,22370,0,2014
"3397","3397",4.54848418874133,88.1743553381426,9,2,3,1,1,0,0,0,4,22127,1,2014
"3398","3398",125.471498090453,163.2421967301,4,1,2,0,0,1,1,0,2,16480,0,2014
"3399","3399",182.292098622066,202.457986897567,4,1,1,0,1,0,0,1,2,13109,1,2014
"3400","3400",82.0686750839288,133.376255731935,7,2,1,1,0,0,1,1,4,23356,0,2014
"3401","3401",101.498758475279,150.612062256248,2,2,1,0,0,1,0,0,1,22635,1,2014
"3402","3402",59.1613031705157,111.250852642815,1,2,1,0,0,1,0,0,0,15720,1,2014
"3403","3403",66.1710374835667,113.292063070245,9,2,1,1,1,1,1,1,4,15019,0,2014
"3404","3404",11.0163197713202,94.2204961946474,2,2,3,0,1,1,1,0,1,20969,1,2014
"3405","3405",71.8798195791393,97.1207674457326,6,2,2,1,1,1,1,0,3,20321,0,2014
"3406","3406",5.24285989747561,41.7757494756091,7,2,1,1,1,1,0,0,4,19726,0,2014
"3407","3407",21.1998468857514,95.3113330342043,5,2,2,0,0,0,1,1,2,16559,1,2014
"3408","3408",12.5128758353156,66.1166721550318,9,2,1,1,1,0,0,1,4,20439,1,2014
"3409","3409",24.8926052051274,89.4836271556712,8,2,2,0,1,1,1,0,4,23961,1,2014
"3410","3410",14.4105393926792,62.2132859871792,7,2,2,0,1,0,1,1,4,23298,0,2014
"3411","3411",64.9488299923757,135.988827358933,2,2,3,0,0,0,0,1,1,10167,1,2014
"3412","3412",158.672874589223,187.120430624169,1,2,3,0,1,1,0,0,0,23219,0,2014
"3413","3413",5.98549084576265,56.8816667612154,1,1,3,1,0,1,0,1,0,10564,0,2014
"3414","3414",202.773128518286,240.953811104766,4,2,2,0,1,0,1,1,2,19046,1,2014
"3415","3415",71.4795018801603,112.648993218595,8,1,3,0,1,1,1,1,4,10434,0,2014
"3416","3416",83.0892941887934,107.709841284834,1,2,3,1,0,1,1,1,0,18540,0,2014
"3417","3417",9.35997307496033,58.039813856327,1,1,3,0,1,0,1,0,0,16541,0,2014
"3418","3418",131.335348573811,172.154942118857,10,1,3,0,1,1,0,1,5,17090,0,2014
"3419","3419",8.37609607077331,64.7763314053594,7,2,1,0,1,0,1,1,4,22156,0,2014
"3420","3420",18.575213470252,98.9401752244162,2,2,1,1,1,1,0,1,1,19546,1,2014
"3421","3421",168.16455512237,172.945284396568,9,1,2,0,1,0,0,0,4,13649,0,2014
"3422","3422",159.485864680278,207.830580243551,3,1,3,1,1,0,1,1,2,20726,0,2014
"3423","3423",34.0630045117571,82.9598856604206,8,2,2,1,0,0,0,1,4,23548,0,2014
"3424","3424",17.3688273588309,94.2113453659096,6,1,3,1,1,1,1,0,3,14199,1,2014
"3425","3425",60.565906056216,133.666131004804,9,2,1,1,0,1,1,1,4,20440,1,2014
"3426","3426",96.1897787744356,135.208775054955,1,2,3,0,0,1,0,1,0,21597,0,2014
"3427","3427",95.4237218417302,171.204800837554,1,1,1,0,0,0,1,1,0,18369,1,2014
"3428","3428",69.9835933496002,110.326793282376,8,2,1,0,1,1,0,0,4,22655,0,2014
"3429","3429",114.930315494576,166.906736369695,2,1,2,1,0,0,1,0,1,21650,0,2014
"3430","3430",238.538813795656,293.078215043242,6,1,3,1,0,1,0,0,3,23100,1,2014
"3431","3431",9.95265905077906,49.585861560746,5,2,2,0,1,1,1,0,2,15795,0,2014
"3432","3432",57.9724489402053,101.436900833031,9,2,3,0,0,1,0,0,4,12651,0,2014
"3433","3433",84.5122719363961,145.142175982887,4,1,2,1,0,1,1,1,2,14202,1,2014
"3434","3434",187.793976977122,226.15745161152,4,1,3,0,1,0,0,0,2,23058,0,2014
"3435","3435",6.02706462525796,79.0622887350286,5,2,1,0,0,1,1,0,2,16033,0,2014
"3436","3436",111.497620049618,137.897503821833,7,1,1,1,1,0,1,1,4,23986,0,2014
"3437","3437",148.42354925264,170.163089487192,6,1,1,0,0,1,0,0,3,11989,0,2014
"3438","3438",22.1617939156914,59.2586924397697,9,2,1,1,1,0,1,0,4,10259,0,2014
"3439","3439",76.7253086766723,137.653010429802,2,2,3,0,0,0,0,1,1,10951,1,2014
"3440","3440",106.281870630204,128.746424802024,5,1,2,0,0,1,1,0,2,18257,0,2014
"3441","3441",47.2888947161872,105.959075127617,5,1,1,1,1,0,0,1,2,17897,1,2014
"3442","3442",129.082803654261,157.733684703283,10,2,1,1,1,1,0,0,5,14589,0,2014
"3443","3443",114.65555133319,146.674490401115,8,1,1,0,1,0,0,1,4,20316,0,2014
"3444","3444",4.46148207579711,82.896930730555,7,2,2,1,1,0,0,1,4,20070,0,2014
"3445","3445",24.2722416264668,95.3121378751517,1,1,1,0,1,1,1,0,0,20002,0,2014
"3446","3446",28.38445619701,79.9070743004647,8,2,2,0,0,1,1,0,4,12621,0,2014
"3447","3447",23.3699318521915,85.0330129882789,6,1,1,0,0,0,1,0,3,15632,0,2014
"3448","3448",24.97571396751,45.7526899301272,2,1,1,1,0,0,0,1,1,12335,0,2014
"3449","3449",142.031472930681,187.792094987442,7,1,2,0,0,1,1,0,4,23275,0,2014
"3450","3450",172.484139733855,187.943325217014,10,2,1,0,1,0,1,0,5,14703,0,2014
"3451","3451",82.0360243949427,98.5909078589449,7,2,1,0,1,0,0,1,4,19223,0,2014
"3452","3452",118.783284291271,174.047490652071,6,2,1,1,1,0,0,0,3,23468,1,2014
"3453","3453",25.6468782608149,93.4993696957684,3,1,1,0,1,0,1,0,2,18379,1,2014
"3454","3454",138.254183767667,200.673569654862,9,2,3,0,0,0,1,1,4,16258,1,2014
"3455","3455",101.676338419283,149.018891294226,9,2,1,0,1,1,1,1,4,13100,0,2014
"3456","3456",119.058146148178,167.290514924758,6,1,3,0,1,0,1,1,3,21604,0,2014
"3457","3457",134.913649875659,184.107470746748,5,1,1,0,1,1,1,1,2,10725,1,2014
"3458","3458",13.7116548862036,111.627101169089,8,1,3,0,1,1,1,0,4,22251,1,2014
"3459","3459",7.30673417081524,94.9108114819596,3,1,2,0,1,0,0,1,2,13684,1,2014
"3460","3460",7.11271533105693,55.4705383980344,1,2,1,1,1,0,0,1,0,16912,0,2014
"3461","3461",45.1390999266981,77.7975239764348,3,1,1,0,1,0,0,1,2,13793,0,2014
"3462","3462",13.7131741158321,42.6352469337215,9,1,1,1,1,0,0,1,4,14641,0,2014
"3463","3463",172.299718159218,213.887772136435,9,1,3,1,1,1,1,1,4,17450,0,2014
"3464","3464",9.56255964040488,78.6858572685026,10,2,3,1,1,1,0,1,5,10607,0,2014
"3465","3465",14.9311931372319,81.574663518848,2,2,3,0,1,0,0,1,1,13645,0,2014
"3466","3466",89.5711218420103,130.617701427075,9,1,2,0,0,1,0,0,4,13598,1,2014
"3467","3467",1.63307253583683,57.6520588271087,10,2,1,0,0,1,1,0,5,10658,0,2014
"3468","3468",39.8672619797538,109.543512492082,2,1,3,1,1,1,1,1,1,20781,1,2014
"3469","3469",46.8088453184968,118.620112412461,8,1,1,0,1,1,0,1,4,15727,1,2014
